Date/Time,Temp_C,Dew_Point_Temp_C,Rel_Hum_pct,Wind_Speed_km/h,Visibility_km,Press_kPa,Weather,Year,Month,Day,Hour,Weekday,Season,Weather_Condition
2012-01-10 16:00:00,-3.1,-10.9,55,30,24.1,100.81,mostly cloudy,2012,1,10,16,1,Winter,mostly cloudy
2012-01-10 17:00:00,-4.0,-12.0,54,17,24.1,100.91,mostly cloudy,2012,1,10,17,1,Winter,mostly cloudy
2012-01-10 18:00:00,-4.9,-12.7,54,15,25.0,101.04,mostly cloudy,2012,1,10,18,1,Winter,mostly cloudy
2012-01-10 19:00:00,-5.7,-13.8,53,15,25.0,101.15,mostly cloudy,2012,1,10,19,1,Winter,mostly cloudy
2012-01-10 20:00:00,-6.4,-14.3,53,13,25.0,101.24,mostly cloudy,2012,1,10,20,1,Winter,mostly cloudy
2012-01-10 21:00:00,-6.6,-13.6,57,9,25.0,101.32,mostly cloudy,2012,1,10,21,1,Winter,mostly cloudy
2012-01-10 22:00:00,-7.3,-14.7,55,13,25.0,101.34,mostly cloudy,2012,1,10,22,1,Winter,mostly cloudy
2012-01-10 23:00:00,-8.6,-15.6,57,19,25.0,101.44,mostly cloudy,2012,1,10,23,1,Winter,mostly cloudy
2012-01-11 00:00:00,-9.5,-16.8,55,17,25.0,101.43,mostly cloudy,2012,1,11,0,2,Winter,mostly cloudy
2012-01-11 01:00:00,-10.7,-17.8,56,17,25.0,101.49,clear,2012,1,11,1,2,Winter,clear
2012-01-11 02:00:00,-12.0,-18.9,56,19,25.0,101.57,clear,2012,1,11,2,2,Winter,clear
2012-01-11 03:00:00,-12.7,-19.4,57,19,25.0,101.64,clear,2012,1,11,3,2,Winter,clear
2012-01-11 04:00:00,-13.4,-20.1,57,17,25.0,101.66,clear,2012,1,11,4,2,Winter,clear
2012-01-11 05:00:00,-13.9,-21.0,55,19,25.0,101.66,mainly clear,2012,1,11,5,2,Winter,clear
2012-01-11 06:00:00,-14.4,-21.1,57,20,25.0,101.72,mainly clear,2012,1,11,6,2,Winter,clear
2012-01-11 07:00:00,-14.4,-21.0,57,13,25.0,101.77,mostly cloudy,2012,1,11,7,2,Winter,mostly cloudy
2012-01-11 08:00:00,-14.7,-21.4,57,15,24.1,101.8,mostly cloudy,2012,1,11,8,2,Winter,mostly cloudy
2012-01-11 09:00:00,-14.3,-20.8,58,15,24.1,101.81,mostly cloudy,2012,1,11,9,2,Winter,mostly cloudy
2012-01-11 10:00:00,-13.9,-20.9,55,11,19.3,101.89,cloudy,2012,1,11,10,2,Winter,cloudy
2012-01-11 11:00:00,-13.4,-20.8,54,15,24.1,101.78,mostly cloudy,2012,1,11,11,2,Winter,mostly cloudy
2012-01-11 12:00:00,-12.7,-20.4,53,17,24.1,101.68,cloudy,2012,1,11,12,2,Winter,cloudy
2012-01-11 13:00:00,-12.2,-20.0,52,19,24.1,101.63,mostly cloudy,2012,1,11,13,2,Winter,mostly cloudy
2012-01-11 14:00:00,-11.4,-19.4,52,20,24.1,101.56,mostly cloudy,2012,1,11,14,2,Winter,mostly cloudy
2012-01-11 15:00:00,-11.6,-19.9,50,20,24.1,101.61,mostly cloudy,2012,1,11,15,2,Winter,mostly cloudy
2012-01-11 16:00:00,-11.8,-20.9,47,20,24.1,101.6,mostly cloudy,2012,1,11,16,2,Winter,mostly cloudy
2012-01-11 17:00:00,-11.9,-20.1,51,26,24.1,101.56,mostly cloudy,2012,1,11,17,2,Winter,mostly cloudy
2012-01-11 18:00:00,-12.0,-19.9,52,24,25.0,101.51,mostly cloudy,2012,1,11,18,2,Winter,mostly cloudy
2012-01-11 19:00:00,-11.8,-19.2,54,30,25.0,101.43,mostly cloudy,2012,1,11,19,2,Winter,mostly cloudy
2012-01-11 20:00:00,-11.2,-18.1,57,24,25.0,101.4,cloudy,2012,1,11,20,2,Winter,cloudy
2012-01-11 21:00:00,-11.2,-16.5,65,19,25.0,101.32,cloudy,2012,1,11,21,2,Winter,cloudy
2012-01-11 22:00:00,-10.8,-16.0,65,22,25.0,101.29,cloudy,2012,1,11,22,2,Winter,cloudy
2012-01-11 23:00:00,-10.7,-15.7,67,20,25.0,101.19,mostly cloudy,2012,1,11,23,2,Winter,mostly cloudy
2012-01-12 00:00:00,-10.0,-15.2,66,19,25.0,101.17,mostly cloudy,2012,1,12,0,3,Winter,mostly cloudy
2012-01-12 01:00:00,-9.8,-15.2,65,24,25.0,101.13,mostly cloudy,2012,1,12,1,3,Winter,mostly cloudy
2012-01-12 02:00:00,-9.4,-15.0,64,26,25.0,101.08,cloudy,2012,1,12,2,3,Winter,cloudy
2012-01-12 03:00:00,-9.0,-14.7,63,33,25.0,101.02,cloudy,2012,1,12,3,3,Winter,cloudy
2012-01-12 04:00:00,-8.5,-14.1,64,22,25.0,100.93,cloudy,2012,1,12,4,3,Winter,cloudy
2012-01-12 05:00:00,-8.0,-13.7,64,30,25.0,100.81,cloudy,2012,1,12,5,3,Winter,cloudy
2012-01-12 06:00:00,-7.6,-13.1,65,28,25.0,100.76,cloudy,2012,1,12,6,3,Winter,cloudy
2012-01-12 07:00:00,-7.3,-12.7,65,28,16.1,100.69,snow showers,2012,1,12,7,3,Winter,snow showers
2012-01-12 08:00:00,-7.1,-11.3,72,33,6.4,100.61,snow,2012,1,12,8,3,Winter,snow
2012-01-12 09:00:00,-6.8,-10.5,75,33,3.2,100.54,snow,2012,1,12,9,3,Winter,snow
2012-01-12 10:00:00,-6.2,-9.6,77,35,4.8,100.46,snow,2012,1,12,10,3,Winter,snow
2012-01-12 11:00:00,-6.0,-9.5,76,32,2.0,100.35,snow,2012,1,12,11,3,Winter,snow
2012-01-12 12:00:00,-5.8,-8.9,79,32,4.8,100.22,snow,2012,1,12,12,3,Winter,snow
2012-01-12 13:00:00,-5.8,-8.6,81,33,1.2,100.09,snow,2012,1,12,13,3,Winter,snow
2012-01-12 14:00:00,-5.7,-8.5,81,28,1.2,99.97,snow,2012,1,12,14,3,Winter,snow
2012-01-12 15:00:00,-5.2,-7.6,83,26,0.8,99.9,moderate snow,2012,1,12,15,3,Winter,snow
2012-01-12 16:00:00,-4.9,-7.3,83,33,0.6,99.88,moderate snow,2012,1,12,16,3,Winter,snow
2012-01-12 17:00:00,-5.1,-7.6,83,33,1.0,99.83,snow,2012,1,12,17,3,Winter,snow
2012-01-12 18:00:00,-5.4,-8.1,81,35,1.2,99.76,snow,2012,1,12,18,3,Winter,snow
2012-01-12 19:00:00,-5.0,-7.6,82,30,4.0,99.72,snow,2012,1,12,19,3,Winter,snow
2012-01-12 20:00:00,-5.0,-7.8,81,28,6.4,99.64,snow,2012,1,12,20,3,Winter,snow
2012-01-12 21:00:00,-4.7,-7.6,80,24,6.4,99.56,snow,2012,1,12,21,3,Winter,snow
2012-01-12 22:00:00,-4.1,-6.8,81,26,25.0,99.47,snow,2012,1,12,22,3,Winter,snow
2012-01-12 23:00:00,-4.6,-7.0,83,28,3.2,99.4,snow,2012,1,12,23,3,Winter,snow
2012-01-13 00:00:00,-5.1,-7.5,83,28,2.4,99.3,snow,2012,1,13,0,4,Winter,snow
2012-01-13 01:00:00,-5.0,-7.7,81,24,4.8,99.24,snow,2012,1,13,1,4,Winter,snow
2012-01-13 02:00:00,-4.8,-7.5,81,22,25.0,99.22,snow,2012,1,13,2,4,Winter,snow
2012-01-13 03:00:00,-4.5,-6.9,83,19,4.8,99.19,"freezing drizzle,snow",2012,1,13,3,4,Winter,"freezing drizzle,snow"
2012-01-13 04:00:00,-5.0,-7.4,83,24,11.3,99.13,cloudy,2012,1,13,4,4,Winter,cloudy
2012-01-13 05:00:00,-5.1,-7.7,82,20,12.9,99.06,cloudy,2012,1,13,5,4,Winter,cloudy
2012-01-13 06:00:00,-5.4,-7.8,83,22,16.1,98.94,cloudy,2012,1,13,6,4,Winter,cloudy
2012-01-13 07:00:00,-5.1,-7.7,82,22,16.1,98.84,cloudy,2012,1,13,7,4,Winter,cloudy
2012-01-13 08:00:00,-5.1,-7.5,83,26,8.0,98.69,freezing rain,2012,1,13,8,4,Winter,freezing rain
2012-01-13 09:00:00,-5.0,-7.3,84,32,4.8,98.56,"freezing rain,snow grains",2012,1,13,9,4,Winter,"freezing rain,snow grains"
2012-01-13 10:00:00,-4.8,-7.2,83,26,12.9,98.44,freezing drizzle,2012,1,13,10,4,Winter,freezing drizzle
2012-01-13 11:00:00,-4.8,-7.3,83,28,9.7,98.22,freezing rain,2012,1,13,11,4,Winter,freezing rain
2012-01-13 12:00:00,-4.8,-7.5,81,24,2.0,98.07,snow,2012,1,13,12,4,Winter,snow
2012-01-13 13:00:00,-4.9,-7.3,83,20,1.2,97.99,snow,2012,1,13,13,4,Winter,snow
2012-01-13 14:00:00,-4.8,-7.0,85,6,2.0,98.07,snow,2012,1,13,14,4,Winter,snow
2012-01-13 15:00:00,-4.3,-6.5,85,13,8.0,98.1,snow,2012,1,13,15,4,Winter,snow
2012-01-13 16:00:00,-3.7,-6.0,84,11,6.4,98.16,snow,2012,1,13,16,4,Winter,snow
2012-01-13 17:00:00,-2.9,-4.8,87,15,1.6,98.23,snow,2012,1,13,17,4,Winter,snow
2012-01-13 18:00:00,-1.7,-3.3,89,26,16.1,98.32,snow,2012,1,13,18,4,Winter,snow
2012-01-13 19:00:00,-2.5,-4.5,86,33,2.0,98.6,snow,2012,1,13,19,4,Winter,snow
2012-01-13 20:00:00,-3.2,-5.1,87,32,2.0,98.89,snow,2012,1,13,20,4,Winter,snow
2012-01-13 21:00:00,-4.8,-7.9,79,37,4.8,99.09,"snow,blowing snow",2012,1,13,21,4,Winter,"snow,blowing snow"
2012-01-13 22:00:00,-5.5,-10.1,70,32,12.9,99.28,snow,2012,1,13,22,4,Winter,snow
2012-01-13 23:00:00,-7.6,-11.2,75,35,9.7,99.51,"snow,blowing snow",2012,1,13,23,4,Winter,"snow,blowing snow"
2012-01-14 00:00:00,-8.9,-13.1,72,39,9.7,99.67,"snow,blowing snow",2012,1,14,0,5,Winter,"snow,blowing snow"
2012-01-14 01:00:00,-9.7,-14.3,69,24,12.9,99.85,snow,2012,1,14,1,5,Winter,snow
2012-01-14 02:00:00,-11.2,-15.5,70,28,9.7,100.01,"snow,blowing snow",2012,1,14,2,5,Winter,"snow,blowing snow"
2012-01-14 03:00:00,-12.0,-16.2,71,24,8.0,100.16,"snow,blowing snow",2012,1,14,3,5,Winter,"snow,blowing snow"
2012-01-14 04:00:00,-13.4,-18.9,63,20,16.1,100.26,snow,2012,1,14,4,5,Winter,snow
2012-01-14 05:00:00,-14.3,-19.8,63,24,25.0,100.39,cloudy,2012,1,14,5,5,Winter,cloudy
2012-01-14 06:00:00,-15.2,-20.6,63,24,25.0,100.6,cloudy,2012,1,14,6,5,Winter,cloudy
2012-01-14 07:00:00,-16.8,-22.2,63,26,25.0,100.73,mostly cloudy,2012,1,14,7,5,Winter,mostly cloudy
2012-01-14 08:00:00,-17.9,-23.5,62,20,24.1,100.84,mostly cloudy,2012,1,14,8,5,Winter,mostly cloudy
2012-01-14 09:00:00,-18.0,-23.6,61,19,24.1,100.97,cloudy,2012,1,14,9,5,Winter,cloudy
2012-01-14 10:00:00,-18.0,-23.9,60,22,24.1,101.08,mostly cloudy,2012,1,14,10,5,Winter,mostly cloudy
2012-01-14 11:00:00,-17.8,-23.9,59,20,24.1,101.14,mostly cloudy,2012,1,14,11,5,Winter,mostly cloudy
2012-01-14 12:00:00,-17.5,-23.8,58,20,48.3,101.16,mostly cloudy,2012,1,14,12,5,Winter,mostly cloudy
2012-01-14 13:00:00,-17.1,-24.1,55,17,48.3,101.18,mainly clear,2012,1,14,13,5,Winter,clear
2012-01-14 14:00:00,-16.7,-23.4,56,17,48.3,101.2,mostly cloudy,2012,1,14,14,5,Winter,mostly cloudy
2012-01-14 15:00:00,-16.7,-23.4,56,22,48.3,101.24,mostly cloudy,2012,1,14,15,5,Winter,mostly cloudy
2012-01-14 16:00:00,-16.7,-24.3,52,19,24.1,101.3,mostly cloudy,2012,1,14,16,5,Winter,mostly cloudy
2012-01-14 17:00:00,-17.4,-24.4,54,13,25.0,101.36,mostly cloudy,2012,1,14,17,5,Winter,mostly cloudy
2012-01-14 18:00:00,-17.7,-24.3,56,20,25.0,101.46,mainly clear,2012,1,14,18,5,Winter,clear
2012-01-14 19:00:00,-18.3,-24.4,59,17,25.0,101.56,mainly clear,2012,1,14,19,5,Winter,clear
2012-01-14 20:00:00,-19.6,-25.8,58,13,25.0,101.62,mainly clear,2012,1,14,20,5,Winter,clear
2012-01-14 21:00:00,-20.0,-25.9,59,11,25.0,101.65,mostly cloudy,2012,1,14,21,5,Winter,mostly cloudy
2012-01-14 22:00:00,-19.9,-26.0,58,13,25.0,101.74,mostly cloudy,2012,1,14,22,5,Winter,mostly cloudy
2012-01-14 23:00:00,-20.3,-26.2,59,9,25.0,101.79,mostly cloudy,2012,1,14,23,5,Winter,mostly cloudy
2012-01-15 00:00:00,-21.2,-26.8,61,11,25.0,101.81,cloudy,2012,1,15,0,6,Winter,cloudy
2012-01-15 01:00:00,-21.1,-26.6,61,9,25.0,101.86,cloudy,2012,1,15,1,6,Winter,cloudy
2012-01-15 02:00:00,-21.4,-26.6,63,9,25.0,101.99,cloudy,2012,1,15,2,6,Winter,cloudy
2012-01-15 03:00:00,-20.7,-26.1,62,4,25.0,102.04,cloudy,2012,1,15,3,6,Winter,cloudy
2012-01-15 04:00:00,-21.0,-26.6,61,0,25.0,102.12,cloudy,2012,1,15,4,6,Winter,cloudy
2012-01-15 05:00:00,-21.3,-26.5,63,6,25.0,102.19,mostly cloudy,2012,1,15,5,6,Winter,mostly cloudy
2012-01-15 06:00:00,-23.2,-28.5,62,7,25.0,102.28,mostly cloudy,2012,1,15,6,6,Winter,mostly cloudy
2012-01-15 07:00:00,-22.8,-28.0,62,9,25.0,102.37,mainly clear,2012,1,15,7,6,Winter,clear
2012-01-15 08:00:00,-23.3,-28.5,62,7,24.1,102.45,clear,2012,1,15,8,6,Winter,clear
2012-01-15 09:00:00,-22.2,-27.8,60,9,48.3,102.57,mainly clear,2012,1,15,9,6,Winter,clear
2012-01-15 10:00:00,-20.6,-26.8,58,9,48.3,102.66,mainly clear,2012,1,15,10,6,Winter,clear
2012-01-15 11:00:00,-19.3,-26.1,55,9,48.3,102.68,mainly clear,2012,1,15,11,6,Winter,clear
2012-01-15 12:00:00,-18.0,-25.5,52,13,48.3,102.67,mainly clear,2012,1,15,12,6,Winter,clear
2012-01-15 13:00:00,-16.8,-24.2,53,20,48.3,102.65,mainly clear,2012,1,15,13,6,Winter,clear
2012-01-15 14:00:00,-16.0,-23.4,53,26,48.3,102.66,mainly clear,2012,1,15,14,6,Winter,clear
2012-01-15 15:00:00,-15.4,-22.8,53,24,48.3,102.71,clear,2012,1,15,15,6,Winter,clear
2012-01-15 16:00:00,-15.1,-22.8,52,24,48.3,102.79,clear,2012,1,15,16,6,Winter,clear
2012-01-15 17:00:00,-16.2,-23.2,55,15,25.0,102.85,clear,2012,1,15,17,6,Winter,clear
2012-01-15 18:00:00,-16.3,-22.9,57,17,25.0,102.89,clear,2012,1,15,18,6,Winter,clear
2012-01-15 19:00:00,-16.3,-22.7,58,20,25.0,102.94,clear,2012,1,15,19,6,Winter,clear
2012-01-15 20:00:00,-16.7,-22.4,61,17,25.0,102.98,clear,2012,1,15,20,6,Winter,clear
2012-01-15 21:00:00,-16.9,-22.2,63,15,25.0,103.02,clear,2012,1,15,21,6,Winter,clear
2012-01-15 22:00:00,-16.9,-21.7,66,17,25.0,103.07,clear,2012,1,15,22,6,Winter,clear
2012-01-15 23:00:00,-16.9,-21.4,68,15,25.0,103.09,clear,2012,1,15,23,6,Winter,clear
2012-01-16 00:00:00,-17.1,-21.9,66,15,25.0,103.09,clear,2012,1,16,0,0,Winter,clear
2012-01-16 01:00:00,-17.8,-22.7,65,6,25.0,103.05,clear,2012,1,16,1,0,Winter,clear
2012-01-16 02:00:00,-18.5,-23.0,68,6,25.0,103.08,clear,2012,1,16,2,0,Winter,clear
2012-01-16 03:00:00,-19.2,-23.8,67,6,25.0,103.07,clear,2012,1,16,3,0,Winter,clear
2012-01-16 04:00:00,-18.7,-23.5,66,0,25.0,103.05,clear,2012,1,16,4,0,Winter,clear
2012-01-16 05:00:00,-19.1,-23.3,69,0,25.0,103.02,clear,2012,1,16,5,0,Winter,clear
2012-01-16 06:00:00,-18.7,-23.2,68,0,25.0,103.01,clear,2012,1,16,6,0,Winter,clear
2012-01-16 07:00:00,-17.9,-21.5,73,4,48.3,102.96,mainly clear,2012,1,16,7,0,Winter,clear
2012-01-16 08:00:00,-17.9,-22.6,67,9,48.3,102.9,mostly cloudy,2012,1,16,8,0,Winter,mostly cloudy
2012-01-16 09:00:00,-14.4,-20.7,59,22,48.3,102.75,cloudy,2012,1,16,9,0,Winter,cloudy
2012-01-16 10:00:00,-13.6,-18.7,65,19,48.3,102.62,mostly cloudy,2012,1,16,10,0,Winter,mostly cloudy
2012-01-16 11:00:00,-12.7,-17.7,66,20,48.3,102.44,mostly cloudy,2012,1,16,11,0,Winter,mostly cloudy
2012-01-16 12:00:00,-10.7,-16.9,60,19,48.3,102.17,mostly cloudy,2012,1,16,12,0,Winter,mostly cloudy
2012-01-16 13:00:00,-10.1,-16.1,61,13,48.3,101.92,cloudy,2012,1,16,13,0,Winter,cloudy
2012-01-16 14:00:00,-9.0,-13.8,68,13,48.3,101.71,mostly cloudy,2012,1,16,14,0,Winter,mostly cloudy
2012-01-16 15:00:00,-8.0,-13.8,63,17,48.3,101.49,cloudy,2012,1,16,15,0,Winter,cloudy
2012-01-16 16:00:00,-7.1,-14.1,57,9,48.3,101.41,cloudy,2012,1,16,16,0,Winter,cloudy
2012-01-16 17:00:00,-7.6,-14.8,56,4,25.0,101.34,mostly cloudy,2012,1,16,17,0,Winter,mostly cloudy
2012-01-16 18:00:00,-12.5,-17.5,66,15,25.0,101.31,mainly clear,2012,1,16,18,0,Winter,clear
2012-01-16 19:00:00,-14.8,-19.1,70,15,25.0,101.23,mainly clear,2012,1,16,19,0,Winter,clear
2012-01-16 20:00:00,-14.0,-18.3,70,13,25.0,101.19,cloudy,2012,1,16,20,0,Winter,cloudy
2012-01-16 21:00:00,-12.9,-17.1,71,11,25.0,101.12,cloudy,2012,1,16,21,0,Winter,cloudy
2012-01-16 22:00:00,-12.2,-16.5,70,9,25.0,101.05,cloudy,2012,1,16,22,0,Winter,cloudy
2012-01-16 23:00:00,-11.5,-15.7,71,7,25.0,100.98,cloudy,2012,1,16,23,0,Winter,cloudy
2012-01-17 00:00:00,-10.8,-15.0,71,9,25.0,100.94,cloudy,2012,1,17,0,1,Winter,cloudy
2012-01-17 01:00:00,-10.4,-14.6,71,9,25.0,100.88,cloudy,2012,1,17,1,1,Winter,cloudy
2012-01-17 02:00:00,-9.7,-13.7,73,9,25.0,100.84,cloudy,2012,1,17,2,1,Winter,cloudy
2012-01-17 03:00:00,-9.2,-13.2,73,6,25.0,100.84,cloudy,2012,1,17,3,1,Winter,cloudy
2012-01-17 04:00:00,-9.0,-12.2,78,6,6.4,100.8,freezing drizzle,2012,1,17,4,1,Winter,freezing drizzle
2012-01-17 05:00:00,-8.3,-10.4,85,6,3.6,100.75,"freezing drizzle,snow",2012,1,17,5,1,Winter,"freezing drizzle,snow"
2012-01-17 06:00:00,-7.7,-9.9,84,6,2.4,100.72,"freezing drizzle,snow",2012,1,17,6,1,Winter,"freezing drizzle,snow"
2012-01-17 07:00:00,-7.5,-9.6,85,9,2.0,100.69,snow,2012,1,17,7,1,Winter,snow
2012-01-17 08:00:00,-7.4,-9.6,84,9,2.4,100.65,snow,2012,1,17,8,1,Winter,snow
2012-01-17 09:00:00,-7.0,-9.5,82,15,4.0,100.59,snow,2012,1,17,9,1,Winter,snow
2012-01-17 10:00:00,-6.5,-9.0,82,15,1.2,100.6,snow,2012,1,17,10,1,Winter,snow
2012-01-17 11:00:00,-6.1,-8.5,83,15,2.4,100.53,snow,2012,1,17,11,1,Winter,snow
2012-01-17 12:00:00,-5.3,-7.9,82,19,2.8,100.38,snow,2012,1,17,12,1,Winter,snow
2012-01-17 13:00:00,-5.1,-7.7,82,22,2.4,100.23,snow,2012,1,17,13,1,Winter,snow
2012-01-17 14:00:00,-4.3,-6.5,85,22,1.6,100.05,snow,2012,1,17,14,1,Winter,snow
2012-01-17 15:00:00,-3.7,-6.0,84,24,1.2,99.9,snow,2012,1,17,15,1,Winter,snow
2012-01-17 16:00:00,-3.5,-6.0,83,28,1.2,99.69,snow,2012,1,17,16,1,Winter,snow
2012-01-17 17:00:00,-3.6,-5.9,84,22,1.6,99.57,snow,2012,1,17,17,1,Winter,snow
2012-01-17 18:00:00,-3.5,-5.8,84,22,2.4,99.38,snow,2012,1,17,18,1,Winter,snow
2012-01-17 19:00:00,-3.3,-5.6,84,24,4.8,99.22,"freezing drizzle,snow",2012,1,17,19,1,Winter,"freezing drizzle,snow"
2012-01-17 20:00:00,-3.6,-5.7,85,24,3.2,98.98,freezing rain,2012,1,17,20,1,Winter,freezing rain
2012-01-17 21:00:00,-2.9,-4.9,86,26,2.8,98.71,freezing rain,2012,1,17,21,1,Winter,freezing rain
2012-01-17 22:00:00,-1.6,-3.2,89,17,3.2,98.47,freezing rain,2012,1,17,22,1,Winter,freezing rain
2012-01-17 23:00:00,-0.6,-2.1,90,7,2.8,98.32,"freezing rain,fog",2012,1,17,23,1,Winter,"freezing rain,fog"
2012-01-18 00:00:00,2.1,0.7,90,11,8.0,98.31,fog,2012,1,18,0,2,Winter,fog
2012-01-18 01:00:00,3.7,-2.1,66,83,25.0,98.36,mostly cloudy,2012,1,18,1,2,Winter,mostly cloudy
2012-01-18 02:00:00,0.5,-4.0,72,70,25.0,98.62,mostly cloudy,2012,1,18,2,2,Winter,mostly cloudy
2012-01-18 03:00:00,-3.5,-8.2,70,57,25.0,99.0,mostly cloudy,2012,1,18,3,2,Winter,mostly cloudy
2012-01-18 04:00:00,-6.1,-10.9,69,48,25.0,99.36,snow,2012,1,18,4,2,Winter,snow
2012-01-18 05:00:00,-7.7,-12.4,69,46,19.3,99.7,snow,2012,1,18,5,2,Winter,snow
2012-01-18 06:00:00,-8.5,-13.9,65,39,19.3,100.0,mostly cloudy,2012,1,18,6,2,Winter,mostly cloudy
2012-01-18 07:00:00,-9.8,-15.4,64,39,19.3,100.22,mainly clear,2012,1,18,7,2,Winter,clear
2012-01-18 08:00:00,-10.9,-16.6,63,35,24.1,100.43,mainly clear,2012,1,18,8,2,Winter,clear
2012-01-18 09:00:00,-11.2,-17.2,61,43,24.1,100.65,mainly clear,2012,1,18,9,2,Winter,clear
2012-01-18 10:00:00,-11.2,-17.2,61,35,24.1,100.78,mainly clear,2012,1,18,10,2,Winter,clear
2012-01-18 11:00:00,-11.1,-17.7,58,39,24.1,100.92,mainly clear,2012,1,18,11,2,Winter,clear
2012-01-18 12:00:00,-11.0,-17.8,57,37,24.1,101.0,mainly clear,2012,1,18,12,2,Winter,clear
2012-01-18 13:00:00,-10.6,-17.8,55,32,24.1,101.09,mainly clear,2012,1,18,13,2,Winter,clear
2012-01-18 14:00:00,-10.3,-17.6,55,28,48.3,101.19,mainly clear,2012,1,18,14,2,Winter,clear
2012-01-18 15:00:00,-10.4,-18.0,54,30,48.3,101.32,mainly clear,2012,1,18,15,2,Winter,clear
2012-01-18 16:00:00,-10.6,-18.4,53,26,48.3,101.45,mainly clear,2012,1,18,16,2,Winter,clear
2012-01-18 17:00:00,-11.3,-18.8,54,26,48.3,101.54,clear,2012,1,18,17,2,Winter,clear
2012-01-18 18:00:00,-12.0,-18.2,60,22,25.0,101.67,clear,2012,1,18,18,2,Winter,clear
2012-01-18 19:00:00,-12.7,-18.7,61,22,25.0,101.78,clear,2012,1,18,19,2,Winter,clear
2012-01-18 20:00:00,-13.4,-19.2,62,17,25.0,101.83,clear,2012,1,18,20,2,Winter,clear
2012-01-18 21:00:00,-13.7,-19.3,63,17,25.0,101.89,clear,2012,1,18,21,2,Winter,clear
2012-01-18 22:00:00,-14.2,-19.8,62,13,25.0,101.92,clear,2012,1,18,22,2,Winter,clear
2012-01-18 23:00:00,-14.9,-19.9,66,6,25.0,101.93,clear,2012,1,18,23,2,Winter,clear
2012-01-19 00:00:00,-16.6,-20.9,69,7,25.0,101.94,clear,2012,1,19,0,3,Winter,clear
2012-01-19 01:00:00,-15.2,-18.4,76,4,25.0,101.89,clear,2012,1,19,1,3,Winter,clear
2012-01-19 02:00:00,-14.3,-17.4,77,6,25.0,101.86,clear,2012,1,19,2,3,Winter,clear
2012-01-19 03:00:00,-18.0,-21.6,73,6,25.0,101.83,clear,2012,1,19,3,3,Winter,clear
2012-01-19 04:00:00,-15.4,-18.3,78,7,25.0,101.81,clear,2012,1,19,4,3,Winter,clear
2012-01-19 05:00:00,-16.6,-19.9,76,6,25.0,101.85,clear,2012,1,19,5,3,Winter,clear
2012-01-19 06:00:00,-15.3,-19.7,69,6,25.0,101.83,clear,2012,1,19,6,3,Winter,clear
2012-01-19 07:00:00,-14.6,-19.2,68,6,24.1,101.84,clear,2012,1,19,7,3,Winter,clear
2012-01-19 08:00:00,-13.7,-18.4,68,19,48.3,101.84,clear,2012,1,19,8,3,Winter,clear
2012-01-19 09:00:00,-12.7,-17.2,69,17,48.3,101.73,clear,2012,1,19,9,3,Winter,clear
2012-01-19 10:00:00,-11.7,-17.2,64,20,48.3,101.68,mainly clear,2012,1,19,10,3,Winter,clear
2012-01-19 11:00:00,-11.0,-16.9,62,26,48.3,101.56,mostly cloudy,2012,1,19,11,3,Winter,mostly cloudy
2012-01-19 12:00:00,-8.8,-15.4,59,15,48.3,101.42,mostly cloudy,2012,1,19,12,3,Winter,mostly cloudy
2012-01-19 13:00:00,-7.3,-14.7,55,20,48.3,101.22,mostly cloudy,2012,1,19,13,3,Winter,mostly cloudy
2012-01-19 14:00:00,-7.0,-14.9,53,20,48.3,101.03,mostly cloudy,2012,1,19,14,3,Winter,mostly cloudy
2012-01-19 15:00:00,-6.7,-15.0,52,26,48.3,100.88,cloudy,2012,1,19,15,3,Winter,cloudy
2012-01-19 16:00:00,-6.7,-14.9,52,24,24.1,100.76,cloudy,2012,1,19,16,3,Winter,cloudy
2012-01-19 17:00:00,-6.9,-14.7,54,17,24.1,100.7,cloudy,2012,1,19,17,3,Winter,cloudy
2012-01-19 18:00:00,-5.0,-12.9,54,19,25.0,100.66,cloudy,2012,1,19,18,3,Winter,cloudy
2012-01-19 19:00:00,-3.6,-12.7,49,30,25.0,100.61,snow,2012,1,19,19,3,Winter,snow
2012-01-19 20:00:00,-3.7,-11.9,53,30,16.1,100.63,snow,2012,1,19,20,3,Winter,snow
2012-01-19 21:00:00,-5.0,-8.4,77,24,2.0,100.6,snow,2012,1,19,21,3,Winter,snow
2012-01-19 22:00:00,-4.2,-9.3,68,32,25.0,100.51,snow,2012,1,19,22,3,Winter,snow
2012-01-19 23:00:00,-4.1,-8.9,69,26,25.0,100.47,snow,2012,1,19,23,3,Winter,snow
2012-01-20 00:00:00,-4.1,-8.6,71,26,25.0,100.5,mostly cloudy,2012,1,20,0,4,Winter,mostly cloudy
2012-01-20 01:00:00,-4.1,-8.3,73,20,25.0,100.54,snow,2012,1,20,1,4,Winter,snow
2012-01-20 02:00:00,-3.9,-8.1,73,22,9.7,100.64,snow,2012,1,20,2,4,Winter,snow
2012-01-20 03:00:00,-4.8,-9.9,67,19,25.0,100.75,mostly cloudy,2012,1,20,3,4,Winter,mostly cloudy
2012-01-20 04:00:00,-6.0,-10.2,72,19,16.1,100.87,snow,2012,1,20,4,4,Winter,snow
2012-01-20 05:00:00,-6.3,-12.2,63,33,25.0,100.98,snow,2012,1,20,5,4,Winter,snow
